[0] 1:26	Heat. Heat.
[3226] 2:45:38	which would have been biblical and which
[3227] 2:45:39	ones would wouldn't have been even if
[3228] 2:45:40	they had recorded them. So, I hope that
[3229] 2:45:43	helps. Thank you for the question.
[3230] 2:45:44	Really appreciate it.
[3231] 2:45:51	Okay, Gandal the base. Do you think Job
[3232] 2:45:54	happened or is it just the story? I
[3233] 2:45:56	think a little of both.
[3234] 2:45:58	I think it's one of those sort of mytho
[3235] 2:46:00	history kind of stories. I think there
[3236] 2:46:02	was a historical job. I think he was an
[3237] 2:46:06	Aramean. He's not an Israelite. He's an
[3238] 2:46:08	Aramian. He lived in Syria. He lived in
[3239] 2:46:12	Syria during the time of the uh
[3240] 2:46:15	postmatani breakup.
[3241] 2:46:18	So after the matani broke up, you got
[3242] 2:46:20	these sort of naent uh pre-Araman
[3243] 2:46:24	states. And I think Job would lived
[3244] 2:46:25	sometime around then. There is a
[3245] 2:46:28	historical context there that does seem
[3246] 2:46:31	to be congruent with a certain period in
[3247] 2:46:34	Iron Age history.
[3248] 2:46:36	So
[3249] 2:46:37	I do think Job happened
[3250] 2:46:40	um and it is consistent with the
[3251] 2:46:42	presence of the Calaldanss. So again
[3252] 2:46:45	there's there's all of that that's
[3253] 2:46:46	that's sort of historically consistent
[3254] 2:46:49	but it's also been say um a lot of it's
[3255] 2:46:54	been analogized so that Job's plight
[3256] 2:46:58	sort of rises up into the drama of the
[3257] 2:47:01	of the divine.
[3258] 2:47:04	So this is what we would call mytho
[3259] 2:47:06	history.
[3260] 2:47:07	So it's there is a core of truth to it.
[3261] 2:47:11	A real job probably that that existed
[3262] 2:47:15	and that his plight became part of that
[3263] 2:47:19	drama to the gods.
[3264] 2:47:21	So
[3265] 2:47:23	so yeah um I think it's a I think it's a
[3266] 2:47:26	both kind of thing. There has been
[3267] 2:47:28	there's a real job where bad things real
[3268] 2:47:32	bad things happened and
[3269] 2:47:35	he had bad friends
[3270] 2:47:39	and a bad wife that one I can believe um
[3271] 2:47:43	but he um he
[3272] 2:47:45	he um but the whole sort of drama of
[3273] 2:47:49	around it like the whole he's probably
[3274] 2:47:51	not sitting there recanting things in
[3275] 2:47:52	poetic form probably not doing that
[3276] 2:47:56	but that doesn't mean that a writer
[3277] 2:47:58	can't take his pain, take his anguish
[3278] 2:48:02	and turn it into poetry
[3279] 2:48:05	the same way we find poetry being used
[3280] 2:48:07	in say the epic poems of the Greeks. So,
[3281] 2:48:14	so that's where I would sort of place
[3282] 2:48:17	job here. He's mytho history.
[3283] 2:48:25	Okay, what's next?
[3284] 2:48:29	10:30.
[3285] 2:48:30	>> 10:30.
[3286] 2:48:39	DBC at 10:30. Okay.
[3287] 2:48:43	Oh, okay. Good question. Uh DBC asks,
[3288] 2:48:46	"What do you think were the reasons
[3289] 2:48:47	behind Aenatan's monotheism, if you
[3290] 2:48:49	believe it was that?" I don't believe it
[3291] 2:48:51	was that. Um I think he was a pantheist.
[3292] 2:48:53	I don't He wasn't a monotheist.
[3293] 2:48:56	uh you go through his like the great
[3294] 2:48:58	hymn to the Autton
[3295] 2:49:01	and
[3296] 2:49:04	what you soon discover when you start
[3297] 2:49:06	reading the great hymn of the Autton is
[3298] 2:49:11	the solar disc in the sky is the aten.
[3299] 2:49:13	The other gods are manifestations of the
[3300] 2:49:15	atin. The earth is atin. You're at I'm
[3301] 2:49:19	at. Everyone's Atten.
[3302] 2:49:23	There was Aton before and Afton after.
[3303] 2:49:28	There was Aton going back all eternity
[3304] 2:49:30	and going forward all eternity.
[3305] 2:49:35	Okin was a pantheist.
[3306] 2:49:37	He was a pantheist. He wasn't a
[3307] 2:49:39	monotheist.
[3308] 2:49:41	Now he was manolitrus
[3309] 2:49:44	which means he only worshiped one deity.
[3310] 2:49:48	But that deity happened to be a
[3311] 2:49:50	pantheism, not a monotheism.
[3312] 2:49:55	So,
[3313] 2:49:57	uh,
[3314] 2:49:59	so he's he's basically he's he's not
[3315] 2:50:02	he's not what we would call a monotheist
[3316] 2:50:05	in any stretch of the imagination. He
[3317] 2:50:07	does believe that other gods exist.
[3318] 2:50:09	They're just manifestations of atin.
[3319] 2:50:12	Everything is Atin.
[3320] 2:50:15	If everything is out and you're not a
[3321] 2:50:17	monotheist,
[3322] 2:50:19	you're a pantheist.
[3323] 2:50:21	And and here's the reason. Um is
[3324] 2:50:25	imminence. Okay?
[3325] 2:50:28	In order for you to be a monotheist, you
[3326] 2:50:31	have to believe in transcendence.
[3327] 2:50:35	You have to believe that there is a God
[3328] 2:50:37	that is separate from his creation.
[3329] 2:50:40	If you believe God is part of every
[3330] 2:50:43	aspect of creation,
[3331] 2:50:46	you're not a monotheist, you're a
[3332] 2:50:47	pantheist.
[3333] 2:50:50	So
[3334] 2:50:52	now, what's the reasons for Aenatan's
[3335] 2:50:55	pantheism?
[3336] 2:50:58	He hated the priesthoods of every god in
[3337] 2:51:02	Egypt. That was his reason.
[3338] 2:51:06	Uh his early reign in his early reign he
[3339] 2:51:10	did build temple a temple at Cararnack.
[3340] 2:51:13	Okay.
[3341] 2:51:16	So oh yeah DBC says so he was a
[3342] 2:51:19	monolitist pantheist. Yeah he was he was
[3343] 2:51:21	a monolith pantheist.
[3344] 2:51:23	So worshiped one god it just happened to
[3345] 2:51:25	be a pantheistic god
[3346] 2:51:28	and everything was god. everything was
[3347] 2:51:30	at.
[3348] 2:51:32	Um but what what drove him to that was
[3349] 2:51:34	the fact that
[3350] 2:51:38	he became very very soured
[3351] 2:51:42	to the Thean priesthood and by extension
[3352] 2:51:46	every other priesthood in Egypt.
[3353] 2:51:51	He basically saw the same thing. Now,
[3354] 2:51:55	Akenatan grew up as the younger son of
[3355] 2:51:59	Aman Hotep III.
[3356] 2:52:01	Uh, his older brother never didn't make
[3357] 2:52:04	it to the throne. He died. He predes
[3358] 2:52:05	deceased him.
[3359] 2:52:09	Aman Hotep III tried to make religious
[3360] 2:52:12	reforms in Egypt,
[3361] 2:52:16	but he did it by bribery. Okay.
[3362] 2:52:20	So,
[3363] 2:52:22	so what happened is that
[3364] 2:52:26	Aman Hutep thei would make these subtle
[3365] 2:52:30	uh religious reforms
[3366] 2:52:33	and
[3367] 2:52:34	like for example um Luxer temple. Luxer
[3368] 2:52:38	temple had a large number of deities
[3369] 2:52:41	inside of it.
[3370] 2:52:43	Prior to Aman Hotep thei,
[3371] 2:52:47	maintaining all the various priesthoods
[3372] 2:52:50	at Luxor was expensive
[3373] 2:52:55	and the building is kind of cramped.
[3374] 2:52:58	Okay. So what Aman Hotep III did was he
[3375] 2:53:02	made a bargain with the Theban
[3376] 2:53:04	priesthood.
[3377] 2:53:06	Let me tear down
[3378] 2:53:09	Luxer temple. Move it 90° so it faces
[3379] 2:53:13	Carac.
[3380] 2:53:15	We wipe out half the gods and we just
[3381] 2:53:17	keep the three three the the the thean
[3382] 2:53:21	triad gods. Aman Ray,
[3383] 2:53:25	Moot, and Consu. We get rid of all the
[3384] 2:53:28	others. We get rid of Amanet. We get rid
[3385] 2:53:30	of Horus. Yeah, there was some Horus
[3386] 2:53:32	worship at Ed Luxor. Uh there's another
[3387] 2:53:34	one too and I can't remember the name of
[3388] 2:53:36	it. Um but Aminet and Horus were were
[3389] 2:53:39	big
[3390] 2:53:40	competing deities at Luxor.
[3391] 2:53:44	Uh I think maybe even Isis might have
[3392] 2:53:45	been there or one of the other female
[3393] 2:53:47	gods. But uh but yeah, there was a uh or
[3394] 2:53:51	maybe a masculine um counterpart. Hard
[3395] 2:53:53	to say, but there was a lot of extra
[3396] 2:53:55	deities hanging around uh Luxer that
[3397] 2:53:58	were getting very expensive.
[3398] 2:54:02	So basically,
[3399] 2:54:05	Aman Hototeep III gave this lunk of cash
[3400] 2:54:09	to the Thean priesthood to reduce the
[3401] 2:54:13	number of gods.
[3402] 2:54:15	Tear down the temple, rebuild it nice
[3403] 2:54:17	and shiny, bigger, newer, fancier.
[3404] 2:54:20	And here is
[3405] 2:54:22	some some extra cash. Just reduce the
[3406] 2:54:25	number of deities.
[3407] 2:54:27	So this is how Aman Hotep thei did
[3408] 2:54:29	reform.
[3409] 2:54:31	by bribery.
[3410] 2:54:33	Now, Okinadan gets to the throne and he
[3411] 2:54:37	wants to do what his father did. He also
[3412] 2:54:40	wants to do religious reforms. He also
[3413] 2:54:42	wants to reduce the number of gods,
[3414] 2:54:45	but he wants to reduce it down to one.
[3415] 2:54:49	And Aenatan didn't want to pay for it.
[3416] 2:54:54	He wasn't about to bribe him. He just
[3417] 2:54:56	wanted it done. He's the king. He's the
[3418] 2:54:59	high priest of all Egypt. Why can't he
[3419] 2:55:01	just say do it?
[3420] 2:55:04	Well, because the priesthood would give
[3421] 2:55:06	him a lot of passive resistance and they
[3422] 2:55:08	did.
[3423] 2:55:11	So,
[3424] 2:55:14	so basically Aanatan hated all the Thean
[3425] 2:55:17	priests, all of them, all the gods of
[3426] 2:55:20	Egypt, all the cults. And that's when he
[3427] 2:55:21	started shutting them all down. He shut
[3428] 2:55:24	them all down.
[3429] 2:55:33	It was more political than theological.
[3430] 2:55:35	Yes.
[3431] 2:55:37	But Akenachin goes even further.
[3432] 2:55:41	You know, year six of his reign, he
[3433] 2:55:44	moves the capital from thieves to
[3434] 2:55:47	Amarna. Okay. He hates the Thean
[3435] 2:55:51	priesthood so much because he can't get
[3436] 2:55:53	away from him when he's at thieves.
[3437] 2:55:55	Yeah. Yeah, he might be across the river
[3438] 2:55:57	and West Thieves, but he can't escape
[3439] 2:55:59	their influence even in West Thieves.
[3440] 2:56:03	So, he picks up and he moves his capital
[3441] 2:56:07	to to Aatan
[3442] 2:56:10	and that's where he starts his new solar
[3443] 2:56:12	cult.
[3444] 2:56:14	So, but that's the that's that's the
[3445] 2:56:16	reason is because he can't get his
[3446] 2:56:17	reforms through in any other way.
[3447] 2:56:20	So, so this is it's it's partially
[3448] 2:56:23	political. It's partially financial.
[3449] 2:56:26	There were a lot of factors that played
[3450] 2:56:28	into Aenatan's pantheism,
[3451] 2:56:32	but that's really where it comes from is
[3452] 2:56:34	that sort of animosity that he had with
[3453] 2:56:37	all the other cults of Egypt,
[3454] 2:56:40	ones that wouldn't let him do what he
[3455] 2:56:42	wanted to do essentially.
[3456] 2:56:45	Okay, so I hope that helped. Thank you
[3457] 2:56:46	for the question. Very much appreciated.
[3458] 2:56:50	What we got next? Hang
[3459] 2:56:55	on.
[3460] 2:57:03	>> What? 10:27.
[3461] 2:57:09	>> Um,
[3462] 2:57:12	>> his brother.
[3463] 2:57:14	>> Okay, Scott Worthan asks a pretty good
[3464] 2:57:16	question here. Uh, did God answer Cain
[3465] 2:57:19	as to whether he was indeed his
[3466] 2:57:21	brother's keeper?
[3467] 2:57:23	No, you don't have to answer what's
[3468] 2:57:28	obvious.
[3469] 2:57:31	Okay?
[3470] 2:57:32	And when Cain asks God, "Am I my
[3471] 2:57:35	brother's keeper?"
[3472] 2:57:38	No, he doesn't answer that question.
[3473] 2:57:41	How God answers is the blood of your
[3474] 2:57:44	brother cries out from the ground.
[3475] 2:57:49	Okay. God exposes
[3476] 2:57:52	the misdirection.
[3477] 2:57:54	Okay. He's trying to divert
[3478] 2:57:58	Cain is trying to divert attention away
[3479] 2:58:00	from his guilt.
[3480] 2:58:03	So God doesn't have to answer if he is
[3481] 2:58:07	indeed his brother's keeper because he's
[3482] 2:58:10	his brother's killer.
[3483] 2:58:13	Okay?
[3484] 2:58:15	You don't have to answer the question of
[3485] 2:58:19	are you his keeper if you're his killer.
[3486] 2:58:25	It's it's it's trying to misdirect God
[3487] 2:58:29	and God's not having it.
[3488] 2:58:33	M
[3489] 2:58:34	>> Yeah. Because God says, "Where's your
[3490] 2:58:36	brother?" And he says, "Am I his keep?"
[3491] 2:58:39	Like, "No, you're his killer."
[3492] 2:58:42	>> Yeah. Exactly.
[3493] 2:58:42	>> You know exactly where you
[3494] 2:58:44	>> exactly.
[3495] 2:58:49	Okay. So, I hope that helps. Thank you
[3496] 2:58:51	for the question. Very much appreciate
[3497] 2:58:53	it.
[3498] 2:58:55	>> All the way to
[3499] 2:58:57	>> 802. All right.
[3500] 2:59:10	802.
[3501] 2:59:40	02.
[3502] 2:59:41	Take me a while to get there.
[3503] 2:59:45	All right. Lewis Sandival asks, "Did
[3504] 2:59:49	ancient Israelites view Satan as later
[3505] 2:59:51	Christianity?" No, they didn't. Okay. Uh
[3506] 2:59:56	we have to understand that in the Old
[3507] 2:59:58	Testament the term Satan
[3508] 3:00:01	Satan means the adversary. It's a job
[3509] 3:00:05	description.
[3510] 3:00:07	Not every Satan in the Old Testament is
[3511] 3:00:10	an evil entity
[3512] 3:00:12	with the incident of Balum. You know,
[3513] 3:00:15	Balam is told uh that the angel of the
[3514] 3:00:19	Lord is waiting for him as a Satan,
[3515] 3:00:24	as a Satan.
[3516] 3:00:27	Okay. Is the angel of the Lord evil? No.
[3517] 3:00:32	Therefore, is everyan
[3518] 3:00:35	evil? No. Okay. At least not in the Old
[3519] 3:00:39	Testament context. Now in the Old
[3520] 3:00:42	Testament context, Satan has Satan is
[3521] 3:00:45	used as a job title, the adversary. And
[3522] 3:00:48	it could be any particular adversary.
[3523] 3:00:51	Okay? It can be the
[3524] 3:00:55	an adversary that God has sent to
[3525] 3:00:59	prevent you from doing something stupid.
[3526] 3:01:01	It could be an adversary to test the
[3527] 3:01:03	quality of your faith as in Job. Okay?
[3528] 3:01:06	So there's a variety of of
[3529] 3:01:10	in the Old Testament. Now we get to the
[3530] 3:01:13	New Testament and things change. How
[3531] 3:01:17	does it change? Hasan is no longer used
[3532] 3:01:21	as much as a job function but as a
[3533] 3:01:24	proper name.
[3534] 3:01:27	And when it's used as a proper name, it
[3535] 3:01:29	then becomes equivalent to the serpent
[3536] 3:01:33	in the garden, the original evil snake,
[3537] 3:01:37	okay? The fallen cherub. Okay, the old
[3538] 3:01:42	dragon.
[3539] 3:01:43	So in later Christianity, it becomes a
[3540] 3:01:47	proper name. And in that respect, it's
[3541] 3:01:50	it sort of loses its um its nuance as a
[3542] 3:01:54	job title and becomes more of a of a um
[3543] 3:01:58	identifier,
[3544] 3:02:00	a proper identifier. Okay? So, the two
[3545] 3:02:04	are not the same. Um ancient Israelites
[3546] 3:02:08	viewed it as a job title. Later
[3547] 3:02:10	Christianity will view it as a proper
[3548] 3:02:12	name and they're different. So context
[3549] 3:02:14	is going to matter when it comes to
[3550] 3:02:17	deciding these particular roles of where
[3551] 3:02:21	you see hosetan being used. Okay. So I
[3552] 3:02:24	hope that helps. Thank you for the
[3553] 3:02:26	question. Really appreciate it.
[3554] 3:02:43	Ah,
[3555] 3:02:47	okay. What's the 10? What?
[3556] 3:02:50	10:48.
[3557] 3:02:54	Okay, we got a discreet question at
[3558] 3:02:56	10:48.
[3559] 3:03:00	Take this with all every grain of
[3560] 3:03:02	seriousness.
[3561] 3:03:14	10:48.
[3562] 3:03:19	Okay. Uh Louis Sanville asks a discreet
[3563] 3:03:22	question here and um
[3564] 3:03:25	we will answer this
[3565] 3:03:28	as as
[3566] 3:03:30	best as we can and he asks how does one
[3567] 3:03:33	control inappropriate dreams if you know
[3568] 3:03:36	you know as a male while sleeping
[3569] 3:03:40	just asking in order to be in correct
[3570] 3:03:42	relationship with God. And what he's
[3571] 3:03:45	talking about here is something that
[3572] 3:03:48	biologically is known as um as night
[3573] 3:03:52	emissions. Okay?
[3574] 3:03:56	The fact is you can't control them.
[3575] 3:03:59	You can't control them. There's no way
[3576] 3:04:01	to control those dreams.
[3577] 3:04:04	They are biologically
[3578] 3:04:07	programmed into male anatomy. Okay.
[3579] 3:04:12	Um,
[3580] 3:04:15	you have to, here's what you have to do,
[3581] 3:04:18	okay? You have to recognize what they
[3582] 3:04:20	are. You have to recognize that God has
[3583] 3:04:24	programmed your physiology as a male
[3584] 3:04:28	to experience these
[3585] 3:04:31	as because this is the way that your
[3586] 3:04:34	body tests itself out to see if it is
[3587] 3:04:38	ready for
[3588] 3:04:41	the duties of being a husband. Okay?
[3589] 3:04:45	You can't control it.
[3590] 3:04:48	You're not supposed to be able to
[3591] 3:04:50	control it. There's no way you can. And
[3592] 3:04:52	and and and frankly, I know how to
[3593] 3:04:54	control dreams. You know, I learned this
[3594] 3:04:56	very very early on that that a lot of
[3595] 3:04:59	dreams can be controlled, but you can't
[3596] 3:05:01	control these ones. These happen at such
[3597] 3:05:05	a deep level of sleep, you cannot
[3598] 3:05:08	control them. Okay?
[3599] 3:05:11	So,
[3600] 3:05:12	and people will experience these if they
[3601] 3:05:15	say do not
[3602] 3:05:18	um if they are do not say marry and
[3603] 3:05:21	pursue marital relations, they will
[3604] 3:05:24	continue to have these throughout their
[3605] 3:05:25	life to some extent.
[3606] 3:05:28	And it's just a way that God has
[3607] 3:05:33	programmed human men
[3608] 3:05:36	to
[3609] 3:05:38	to deal and repair their
[3610] 3:05:41	functionalities. Okay.
[3611] 3:05:52	So,
[3612] 3:05:54	um it's one of those things where it's
[3613] 3:05:57	normal
[3614] 3:05:58	It's normal. It's part of your
[3615] 3:06:00	physiology.
[3616] 3:06:02	You can't control it.
[3617] 3:06:05	So there's no premeditation.
[3618] 3:06:08	There's no evil mind.
[3619] 3:06:11	There's not even say for example, you
[3620] 3:06:13	can't even control the lust factor.
[3621] 3:06:16	It's just part of your biology.
[3622] 3:06:20	So where there's no guilt, there's no
[3623] 3:06:23	blame.
[3624] 3:06:24	So you are right with God. even if this
[3625] 3:06:27	happens.
[3626] 3:06:29	Okay?
[3627] 3:06:30	So, you just got to understand that and
[3628] 3:06:32	accept that and
[3629] 3:06:36	you know, pray that God gives you the
[3630] 3:06:38	grace to to to reconcile it because,
[3631] 3:06:44	you know,
[3632] 3:06:47	um it's it's like 99% of men go through
[3633] 3:06:51	this.
[3634] 3:06:53	99% of men at some point in their life
[3635] 3:06:56	they will go through this.
[3636] 3:06:59	It's just part of of how God designed
[3637] 3:07:03	men to be and it's part of the life
[3638] 3:07:06	cycle of a man the same way as as say
[3639] 3:07:10	certain things that a monthly period
[3640] 3:07:12	happens for women.
[3641] 3:07:14	It's part of the biology. You can't
[3642] 3:07:16	control it.
[3643] 3:07:18	So
[3644] 3:07:20	um the fact that there is a dream
[3645] 3:07:22	associated with it and and studies have
[3646] 3:07:25	have shown that sometimes this happens
[3647] 3:07:27	even without a dream.
[3648] 3:07:30	Sometimes
[3649] 3:07:32	the mind the body just does it anyway. I
[3650] 3:07:34	mean there's a small percentage of men
[3651] 3:07:36	who don't actually dream when this
[3652] 3:07:38	happens. It just happens.
[3653] 3:07:42	though.
[3654] 3:07:44	Um, there's there's no fault, no blame.
[3655] 3:07:48	It's it's part of what how God designed
[3656] 3:07:51	men to be.
[3657] 3:07:53	So, you just have to sort of embrace
[3658] 3:07:56	that God has designed you to be a man
[3659] 3:08:00	and that this is just going to happen as
[3660] 3:08:03	a man. Okay? So there's again you're it
[3661] 3:08:08	this does not affect your relationship
[3662] 3:08:10	with God one wit.
[3663] 3:08:12	There's no as I said there's no
[3664] 3:08:14	premeditation.
[3665] 3:08:16	I no one goes to bed thinking oh I'm
[3666] 3:08:17	going to have a night emission tonight.
[3667] 3:08:19	No that that doesn't happen. Okay.
[3668] 3:08:22	There's no lust involved. It just is
[3669] 3:08:25	something that you're biologically
[3670] 3:08:26	programmed to do and always has.
[3671] 3:08:29	Uh there's even a section in in the
[3672] 3:08:31	Torah that talks about this. Okay.
[3673] 3:08:36	There are there are there's a section in
[3674] 3:08:37	the Torah that talks about what to do if
[3675] 3:08:41	a man has a night emission, which is uh
[3676] 3:08:45	in in in the camp if they're in the camp
[3677] 3:08:47	of Israel, they have to go richly bathe
[3678] 3:08:51	and they're richly impure for a day and
[3679] 3:08:54	then they move on.
[3680] 3:08:57	I mean, they don't even have to do go do
[3681] 3:08:59	sacrifices or anything like that. Just
[3682] 3:09:01	bathe. you're richly impure for a day,
[3683] 3:09:03	so you can't go up to the tabernacle or
[3684] 3:09:06	into the temple court and then you move
[3685] 3:09:10	on because there's no there's no moral
[3686] 3:09:14	evil associated with this at all. Okay.
[3687] 3:09:19	So,
[3688] 3:09:21	so I hope that helps. Thank you very
[3689] 3:09:23	much for the question. Very much
[3690] 3:09:24	appreciated. But there's no blame, no
[3691] 3:09:26	guilt. It's just part of God's design in
[3692] 3:09:29	your biology.
[3693] 3:09:31	Okay. Uh, anything else
[3694] 3:09:39	>> about John
[3695] 3:09:47	10:08? Okay.
[3696] 3:09:52	And this will probably be the last with
[3697] 3:09:53	the night because we are pretty much out
[3698] 3:09:55	of questions. Questions of all types. No
[3699] 3:09:58	more super chats. No more
[3700] 3:10:03	So if they want to add ask non-s super
[3701] 3:10:05	chats, this is their opportunity because
[3702] 3:10:07	we got nothing left. So we're almost
[3703] 3:10:09	done here. So
[3704] 3:10:13	uh
[3705] 3:10:15	okay, serial asks, "What do you think
[3706] 3:10:17	about John Walton's view that the Mosaic
[3707] 3:10:19	law is wisdom literature?"
[3708] 3:10:23	I think that's a gross
[3709] 3:10:24	oversimplification.
[3710] 3:10:26	Um, I was a huge fan of Walton's early
[3711] 3:10:29	work. Okay.
[3712] 3:10:32	I thought Walton's early work was
[3713] 3:10:35	really, really solid stuff.
[3714] 3:10:39	Uh,
[3715] 3:10:40	his later work has not been so good.
[3716] 3:10:44	Um, he has,
[3717] 3:10:49	especially when he started publishing
[3718] 3:10:51	books with his with his son Harvey.
[3719] 3:10:54	I I started seeing a deterioration in
[3720] 3:10:57	the quality of the work.
[3721] 3:10:59	Um Harvey is not a Bible scholar by the
[3722] 3:11:02	way. He's a PhD in philosophy. Okay.
[3723] 3:11:06	So
[3724] 3:11:08	um
[3725] 3:11:12	so and and recently he's done a book
[3726] 3:11:18	uh with uh one of his students a female
[3727] 3:11:21	student
[3728] 3:11:22	and um on the book of Daniel and his his
[3729] 3:11:27	view of the book of Daniel I think is
[3730] 3:11:29	whacked
[3731] 3:11:31	but that it's all myth.
[3732] 3:11:33	All right.
[3733] 3:11:35	So,
[3734] 3:11:38	uh, his book on demons
[3735] 3:11:40	where he where him and Harvey, you know,
[3736] 3:11:43	write kind of is weird, too. You know,
[3737] 3:11:47	his his view on demons is well, they're
[3738] 3:11:51	they they exist kind of like bears and
[3739] 3:11:54	viruses exist, but they're not really
[3740] 3:11:58	intelligent and they don't really have
[3741] 3:12:00	all that much agency. And what the Bible
[3742] 3:12:03	portrays them as is kind of like a
[3743] 3:12:06	literary metaphor.
[3744] 3:12:09	Um, no. No.
[3745] 3:12:16	So, um,
[3746] 3:12:20	I, as I say, his early work was a lot
[3747] 3:12:22	better than his later work. his his his
[3748] 3:12:24	early work that he did by himself
[3749] 3:12:27	uh was quite good and quite solid, but
[3750] 3:12:31	his views have drifted as he's worked
[3751] 3:12:34	more with others.
[3752] 3:12:37	Um,
[3753] 3:12:39	I mean, I don't know if it's to
[3754] 3:12:43	to prop up his son
[3755] 3:12:46	or to prop up his students,
[3756] 3:12:49	but he has started to take on views that
[3757] 3:12:51	I don't think are actually all that
[3758] 3:12:54	good.
[3759] 3:12:56	So,
[3760] 3:13:03	so I've got some
[3761] 3:13:05	I've got some very
[3762] 3:13:08	I've got some reservations. Let's just
[3763] 3:13:10	say that I've got reservations about
[3764] 3:13:13	Walton's later work.
[3765] 3:13:15	Um, as I say, anything with with with
[3766] 3:13:17	Harvey involved, Harvey Walton, I just
[3767] 3:13:20	sort of now take with a grain of salt.
[3768] 3:13:23	Um, his commentary on Daniel I don't
[3769] 3:13:25	think is very good.
[3770] 3:13:28	Um, I just
[3771] 3:13:31	it's sad to see
[3772] 3:13:34	it's sad to see a
[3773] 3:13:38	a scholar that was once very very good.
[3774] 3:13:42	I mean he was excellent. um he used to
[3775] 3:13:45	be excellent
[3776] 3:13:48	that the quality of his work has sort of
[3777] 3:13:50	declined over the years
[3778] 3:13:54	um and I would say really over the last
[3779] 3:13:57	10 years
[3780] 3:13:59	um not even the last 20 years but the
[3781] 3:14:01	last 10 years is when we've seen this
[3782] 3:14:03	decline.
[3783] 3:14:09	Uh Tim Yara, hey Tim, how you doing?
[3784] 3:14:13	Uh, good to see you here tonight. Uh,
[3785] 3:14:15	Tim asks, "Or could it be that the older
[3786] 3:14:18	you get, the more unhinged you get and
[3787] 3:14:20	you have a pressure of producing
[3788] 3:14:22	novelty, so you drift in your views?"
[3789] 3:14:25	Um, I don't know.
[3790] 3:14:27	Um, I don't know. Um,
[3791] 3:14:32	um, I don't think you necessarily become
[3792] 3:14:34	more unhinged, but maybe if you had,
[3793] 3:14:38	say, certain inclinations that you
[3794] 3:14:40	follow those inclinations more. I used
[3795] 3:14:42	to say that, you know, people don't
[3796] 3:14:45	change with age, they just become more
[3797] 3:14:48	so.
[3798] 3:14:50	So, if you're stubborn, you become more
[3799] 3:14:52	stubborn.
[3800] 3:14:54	If you're an alcoholic as a young guy,
[3801] 3:14:56	you're going to be a more drastic
[3802] 3:14:59	alcoholic as you get older.
[3803] 3:15:02	If you're Bellose as a young guy, you'll
[3804] 3:15:04	probably be fighting
[3805] 3:15:07	um you know throwing punches in in in
[3806] 3:15:10	your 60s.
[3807] 3:15:13	Here's what I would say about
[3808] 3:15:16	aging.
[3809] 3:15:18	Be careful who you are when you're
[3810] 3:15:20	young.
[3811] 3:15:23	Be very, very careful who you are when
[3812] 3:15:26	you're young.
[3813] 3:15:29	Because what happens is
[3814] 3:15:32	Yeah. Because when you get older, you
[3815] 3:15:33	lose the energy to maintain masks. You
[3816] 3:15:36	lose in inhibitions.
[3817] 3:15:39	So whatever you're like when you're
[3818] 3:15:41	young, you're going to become more so
[3819] 3:15:44	when you're old. Okay?
[3820] 3:15:48	So
[3821] 3:15:50	if
[3822] 3:15:53	if Walton was sort of a people pleaser
[3823] 3:15:56	when he was young, it's possible he went
[3824] 3:15:59	through the whole whole tenure track
[3825] 3:16:02	thing. You know, we do know that that
[3826] 3:16:05	Bible scholars today, a lot of them are
[3827] 3:16:07	people pleasers
[3828] 3:16:09	because that's what they had to do to
[3829] 3:16:10	stay in the academy. You know, if you if
[3830] 3:16:14	you tend to be disruptive, if you tend
[3831] 3:16:16	to rock the boat, you don't tend to stay
[3832] 3:16:18	in the academy. You get thrown out.
[3833] 3:16:22	You know, people who rock the boat get
[3834] 3:16:24	thrown out of the academy. So, if you're
[3835] 3:16:27	a people pleaser when you're young to
[3836] 3:16:30	stay in the academy, you're probably
[3837] 3:16:32	going to be more of a people pleaser
[3838] 3:16:35	when you get old.
[3839] 3:16:37	So, I don't think Walton's become
[3840] 3:16:39	unhinged.
[3841] 3:16:41	I think he's become more susceptible to
[3842] 3:16:43	compromise.
[3843] 3:16:45	And I think he's become more susceptible
[3844] 3:16:47	to compromise because he did a lot of
[3845] 3:16:50	compromise when he was young to maintain
[3846] 3:16:52	his academic
[3847] 3:16:55	um positions. And I've seen this a lot.
[3848] 3:16:59	I've seen a lot of scholars that
[3849] 3:17:01	compromised when they were young,
[3850] 3:17:04	you know, just didn't rock the boat,
[3851] 3:17:07	didn't upset anybody, didn't take any
[3852] 3:17:09	risks, completely risk averse. And when
[3853] 3:17:12	we get when they get close to
[3854] 3:17:13	retirement, they're even more so.
[3855] 3:17:17	They're more afraid.
[3856] 3:17:19	They're more compromising.
[3857] 3:17:22	They're more
[3858] 3:17:24	uh more
[3859] 3:17:26	more of every of that that aspect of of
[3860] 3:17:30	what we want uh you know
[3861] 3:17:34	to to a a a academic to be collegial
[3862] 3:17:39	but in in a really bad sort of way.
[3863] 3:17:46	Um Timmy, yes, losing inhibitions is
[3864] 3:17:49	what I mean by unhinged. Well, that
[3865] 3:17:51	doesn't necessarily mean unhinged, but
[3866] 3:17:52	okay, I get that. I get what you mean by
[3867] 3:17:54	losing innovations. Um, and that and
[3868] 3:17:56	that's fair. Um, but I think I think
[3869] 3:17:59	that's one of those things where you
