[0] 1:24	Heat. Heat.
[1776] 1:38:25	Mama says, "Wait, what?" Yeah, that's
[1777] 1:38:28	not how that works. Dude has a case to
[1778] 1:38:30	to sue the crap out of him. Yeah. Now,
[1779] 1:38:32	what they've done is the American Force,
[1780] 1:38:34	the Police Department has issued a
[1781] 1:38:37	warrant for Reckless Ben's arrest with
[1782] 1:38:41	no bail.
[1783] 1:38:43	Think about that. They issue a warrant
[1784] 1:38:46	for his arrest without bailing
[1785] 1:38:50	so many. I mean, they won't tell him
[1786] 1:38:53	what he's charged with,
[1787] 1:38:56	but they've issued a a anonymous
[1788] 1:38:58	warrant,
[1789] 1:39:01	where the charge is not disclosed,
[1790] 1:39:05	and
[1791] 1:39:06	there's no bail permitted.
[1792] 1:39:10	I mean, there's murderers who get bail,
[1793] 1:39:14	you know, they're back out on the street
[1794] 1:39:15	in two days.
[1795] 1:39:19	Oh, this is so corrupt. It is not even
[1796] 1:39:22	funny.
[1797] 1:39:33	Dark Legos, maybe the thought line was
[1798] 1:39:35	if we find Lego blocks there, that will
[1799] 1:39:37	create a state of probable cause on the
[1800] 1:39:39	spot.
[1801] 1:39:41	But here's the thing. Um, they didn't
[1802] 1:39:45	even say what their source was for this.
[1803] 1:39:47	Was it hearsay?
[1804] 1:39:50	Was it the CEO of Bricks and Minifigs
[1805] 1:39:54	who tipped him off? There's no evidence
[1806] 1:39:57	in the warrant
[1807] 1:40:00	that said who the source was.
[1808] 1:40:11	Right.
[1809] 1:40:14	>> Uh, Andrew Grim sells a California area,
[1810] 1:40:17	except this is Utah. Yeah. Danny Demit
[1811] 1:40:20	goes, "Man is legit hiding in Mexico
[1812] 1:40:21	right now looking for legal
[1813] 1:40:22	representation." Yeah. And he needs it.
[1814] 1:40:24	He needs it.
[1815] 1:40:27	Yeah. They have they have really
[1816] 1:40:30	escalated this beyond
[1817] 1:40:33	any reasonable level.
[1818] 1:40:40	Mama goes, "Mormon Mafia indeed." Yeah,
[1819] 1:40:42	it is. And and the Mormon channels are
[1820] 1:40:44	even covering it. So, it's just like,
[1821] 1:40:46	okay, this is not going away.
[1822] 1:40:50	>> And and the and the and the video the
[1823] 1:40:52	video that they didn't redact is insane.
[1824] 1:40:55	You know, the police are taking orders
[1825] 1:40:57	right from the owners of Bricks and
[1826] 1:40:58	Minifigs. The Bricks and Minifigs guys
[1827] 1:41:01	are telling the police what to do and
[1828] 1:41:03	they're going out and doing it.
[1829] 1:41:06	You know, they've interfered with
[1830] 1:41:07	service of process.
[1831] 1:41:10	The police actually interfered with
[1832] 1:41:12	service of process.
[1833] 1:41:15	You know, they had
[1834] 1:41:20	uh the haststack says,
[1835] 1:41:22	>> "Yeah,
[1836] 1:41:22	>> LDS broadcasters have been putting
[1837] 1:41:24	pressure on the cops to stop give the
[1838] 1:41:26	bricks back." Yeah. And that's the right
[1839] 1:41:28	thing to do. That's what they should
[1840] 1:41:29	have done to begin with. I absolutely
[1841] 1:41:31	agree, hastack.
[1842] 1:41:33	>> Yeah. And and I think there are Mormons
[1843] 1:41:35	of good faith that are putting pressure
[1844] 1:41:39	where it belongs. The problem is you've
[1845] 1:41:41	got this very high echelon
[1846] 1:41:45	within say
[1847] 1:41:47	um the the local bishop Rick within the
[1848] 1:41:51	the local Mormon community at American
[1849] 1:41:53	Forks that's just going to bat for for
[1850] 1:41:57	bricks and minifigs.
[1851] 1:41:59	And the level of police corruption here
[1852] 1:42:01	is,
[1853] 1:42:03	hey, look, Paystack, I admire the fact
[1854] 1:42:06	you were a decent cop. I admire that in
[1855] 1:42:10	you.
[1856] 1:42:12	I think that's something to be highly
[1857] 1:42:14	respected. Good cops are worth their
[1858] 1:42:17	weight in gold.
[1859] 1:42:21	This these guys were just I have not
[1860] 1:42:24	seen this level of local corruption in
[1861] 1:42:27	years.
[1862] 1:42:29	I mean, you you do see, for example, on
[1863] 1:42:31	some of these auditing channels where
[1864] 1:42:34	you get this little pieces of
[1865] 1:42:35	corruption, you know, one cop makes a
[1866] 1:42:38	very bad decision, like guy gets um
[1867] 1:42:41	beaten after he's cuffed, you know, that
[1868] 1:42:44	sort of thing, and the guy loses his
[1869] 1:42:46	job, okay? You know, it might take a
[1870] 1:42:48	while after the internal affairs clears
[1871] 1:42:51	him and then it goes public and then
[1872] 1:42:53	justice comes. But
[1873] 1:42:56	I have never seen so many violations of
[1874] 1:43:01	of department regulations,
[1875] 1:43:03	the law, as I have in this just short
[1876] 1:43:07	saga.
[1877] 1:43:09	It was
[1878] 1:43:12	it was bad. Um, the haststack says, "A
[1879] 1:43:16	single eye should end your career.
[1880] 1:43:18	That's what I was taught." I think
[1881] 1:43:20	that's I think that's right.
[1882] 1:43:23	I mean, they pulled these guys over for
[1883] 1:43:26	a traffic stop that didn't exist.
[1884] 1:43:29	They said on the that body cam, "We're
[1885] 1:43:32	just going to scare them."
[1886] 1:43:37	You know, you know, they made the proper
[1887] 1:43:40	stop.
[1888] 1:43:42	It was clear on the camera. They made a
[1889] 1:43:44	two second stop. They did the turn and
[1890] 1:43:46	got pulled over running a a stop sign.
[1891] 1:43:49	And then they brought out the they said
[1892] 1:43:51	on the on the camera they're just going
[1893] 1:43:53	to scare them. Then they brought out the
[1894] 1:43:55	the the the heroin dogs. They tested
[1895] 1:43:58	them for DUIs. Made it into threehour
[1896] 1:44:01	Terry stop.
[1897] 1:44:03	That's illegal.
[1898] 1:44:05	>> It is very illegal. It's an
[1899] 1:44:06	unconstitutional Terry stop.
[1900] 1:44:11	It was bad. I mean this was really bad.
[1901] 1:44:19	Dark Blade, I recently watched a
[1902] 1:44:22	wheelchair for allegedly breaking.
[1903] 1:44:26	>> Yeah, Dark Blade, I recently watched a
[1904] 1:44:28	video of a disabled person in a
[1905] 1:44:30	wheelchair being arrested for allegedly
[1906] 1:44:32	breaking down the door. Yeah. And we've
[1907] 1:44:33	we've seen stuff like this, like for
[1908] 1:44:35	example,
[1909] 1:44:38	uh like the woman who was accused of of
[1910] 1:44:41	holding her a cell phone while driving
[1911] 1:44:44	in her in her right hand, and she
[1912] 1:44:46	doesn't have a right hand.
[1913] 1:44:48	>> Oh, that was so bizarre.
[1914] 1:44:51	>> It was so bizarre. And should have never
[1915] 1:44:53	gone to court. Never gotten a ticket and
[1916] 1:44:56	never gone to court.
[1917] 1:45:01	Although she has made jokes of winning
[1918] 1:45:03	the case single-handed.
[1919] 1:45:06	>> Good for her.
[1920] 1:45:09	>> Good for her.
[1921] 1:45:10	>> But but this thing in American fork.
[1922] 1:45:14	Wow. I have never seen so many
[1923] 1:45:16	constitutional
[1924] 1:45:19	as I said procedural violations in such
[1925] 1:45:22	a short span of time.
[1926] 1:45:26	That was so over such a a little thing
[1927] 1:45:32	just like
[1928] 1:45:35	you know as I said they swatted him over
[1929] 1:45:37	lingo.
[1930] 1:45:39	>> That's the part people can't get. I mean
[1931] 1:45:42	the corruption is horrible.
[1932] 1:45:44	>> Yeah.
[1933] 1:45:44	>> But everybody's going over
[1934] 1:45:49	>> Yeah.
[1935] 1:45:52	Yeah. They swatted the guy over stolen
[1936] 1:45:55	Lego
[1937] 1:45:57	and they had no no probable cause.
[1938] 1:46:20	Your honor, your honor, no right.
[1939] 1:46:26	>> Uh, Andrew Graham says, "Your honor,
[1940] 1:46:28	your honor, no right hand. Case
[1941] 1:46:30	dismissed." Yeah, that's what happened,
[1942] 1:46:31	actually.
[1943] 1:46:31	>> Yeah.
[1944] 1:46:32	>> The prosecutor didn't The prosecutor
[1945] 1:46:36	kept going with the case. Yeah.
[1946] 1:46:40	What's terrifying about
[1947] 1:46:45	is it reach
[1948] 1:46:47	>> Marmar we're following the Lego case
[1949] 1:46:48	here in the United States. Everyone is
[1950] 1:46:52	everyone is is fascinated by this
[1951] 1:46:55	because nobody can believe how insane
[1952] 1:46:58	it's gotten.
[1953] 1:47:01	This should have been a minor civil
[1954] 1:47:03	dispute that was resolved. That's all it
[1955] 1:47:06	should have been. The bricks and fakes
[1956] 1:47:08	should have just shrunk and said, "Oh,
[1957] 1:47:10	our bad." and handed it back.
[1958] 1:47:11	>> Well, they won their they won their
[1959] 1:47:13	lower their lower court case. They won
[1960] 1:47:16	the case against the franchise. And what
[1961] 1:47:17	did Bricks and Miniix do? They shut down
[1962] 1:47:19	the franchise.
[1963] 1:47:20	>> Yeah.
[1964] 1:47:20	>> So, they didn't have to pay out. And
[1965] 1:47:22	then they uh were told uh
[1966] 1:47:26	to uh
[1967] 1:47:28	bigger
[1968] 1:47:32	not to let him
[1969] 1:47:35	Oh yeah, they they did press put
[1970] 1:47:38	pressure on Patreon. Yeah. To to take
[1971] 1:47:41	down Reckless Ben's Patreon site.
[1972] 1:47:43	>> Yeah. And
[1973] 1:47:44	>> and the CEO of Patreon told them to
[1974] 1:47:48	shove it.
[1975] 1:47:51	A big kudos out to the Patreons. Y
[1976] 1:47:57	>> Well, the problem is he has the the
[1977] 1:48:00	problem with the Patreon is it's done
[1978] 1:48:01	some very cowardly things in the past.
[1979] 1:48:04	>> Yeah.
[1980] 1:48:04	>> But this time it was just it would have
[1981] 1:48:07	been just too bad. I mean, this is just
[1982] 1:48:09	too egregious for even Patreon to
[1983] 1:48:12	ignore.
[1984] 1:48:14	So Patreon's not a hero. He's they're
[1985] 1:48:17	not a hero,
[1986] 1:48:18	>> but they are. But they've did the right
[1987] 1:48:20	thing this time.
[1988] 1:48:24	All right, let's move on here.
[1989] 1:48:26	Next question is from IC. What key
[1990] 1:48:29	difference led you leads you to accept
[1991] 1:48:31	Nunan's argument for Exodus Egyptian
[1992] 1:48:33	composition but not the linguistic case
[1993] 1:48:35	for multiple authorship of Isaiah
[1994] 1:48:37	vocabulary rhythm syntax rhetoric? Okay.
[1995] 1:48:40	Um, a couple things.
[1996] 1:48:42	Um, in the case of Nan's argument,
[1997] 1:48:46	there's no doubt that those are lone
[1998] 1:48:47	words. There's those there's absolutely
[1999] 1:48:49	no doubt that those are lone words.
[2000] 1:48:51	Those are words that are well attested
[2001] 1:48:53	in Egyptian um
[2002] 1:48:56	uh literature and we can date those.
[2003] 1:48:59	Those are very easy to do. In the case
[2004] 1:49:01	of say um the linguistic case for
[2005] 1:49:04	multiple altership of Isaiah, there's a
[2006] 1:49:07	huge subjective factor there. Okay. Um
[2007] 1:49:11	and a lot of that is in the eye of the
[2008] 1:49:13	beholder. There are also linguistic
[2009] 1:49:16	counterarguments for multiple authorship
[2010] 1:49:18	of Isaiah 2. So it's not so easy to say
[2011] 1:49:21	that there's a slambunk argument for
[2012] 1:49:24	multiple authorship of Isaiah. There's
[2013] 1:49:26	both arguments and counterarguments for
[2014] 1:49:28	both sides on that. So in that case,
[2015] 1:49:30	it's more comes down to what do you find
[2016] 1:49:32	more compelling. In my case, I'm not
[2017] 1:49:34	attached to multiple uh single
[2018] 1:49:36	authorship of Isaiah, but that's what I
[2019] 1:49:38	think the evidence best supports. Um I
[2020] 1:49:41	don't like the idea of
[2021] 1:49:45	of say
[2022] 1:49:47	um as again again I'm not solely
[2023] 1:49:51	attached to single authorship but I
[2024] 1:49:53	think it's more compelling at the moment
[2025] 1:49:55	you know and I'm I'm okay changing my
[2026] 1:49:57	mind on this too. I'm absolutely okay
[2027] 1:49:59	changing my mind on on multiple
[2028] 1:50:00	authorship of Isaiah if I find
[2029] 1:50:02	sufficient evidence for it. No problem
[2030] 1:50:04	with that. So,
[2031] 1:50:11	so I don't have any problem issue with
[2032] 1:50:13	that.
[2033] 1:50:17	Ryan Cohen asks the follow-up, would it
[2034] 1:50:19	be okay for multiple authors from a
[2035] 1:50:21	Christian perspective? Yeah, sure be
[2036] 1:50:22	okay. Absolutely would be okay. Um, the
[2037] 1:50:26	fact is then that each multiple author
[2038] 1:50:27	is then an inspired author. Okay. So
[2039] 1:50:30	instead of being a the book of Isaiah of
[2040] 1:50:32	Isaiah of a single person, it's a book
[2041] 1:50:34	of Isaiah's as such. So again, again, I
[2042] 1:50:39	don't have a big problem with that, but
[2043] 1:50:41	right now I find it the other more
[2044] 1:50:42	compelling. Okay, so that's where I
[2045] 1:50:45	stand on that.
[2046] 1:50:50	Uh keeps learning says, "Is it possible
[2047] 1:50:52	the school Isaiah contained an author
[2048] 1:50:54	second Isaiah?" It's possible. It's
[2049] 1:50:56	possible. Do I think it's likely? I
[2050] 1:50:58	think it's less likely than single
[2051] 1:51:00	authorship, but that's that's where I've
[2052] 1:51:02	sort of fallen on this issue.
[2053] 1:51:07	MV Monson, you'd expect to be there to
[2054] 1:51:09	be multiple schools of Isaiah if there
[2055] 1:51:10	were multiple authors. Yeah, you would.
[2056] 1:51:13	Uh there also seems that the fact is
[2057] 1:51:15	that the literary composition of Isaiah
[2058] 1:51:18	does seem to be around an inflection
[2059] 1:51:19	point. Okay. An inflection point is
[2060] 1:51:22	where a a text moves towards a central
[2061] 1:51:26	point and then once it hits that point
[2062] 1:51:28	it moves away in the opposite direction.
[2063] 1:51:30	And that does seem what's happening in
[2064] 1:51:32	the book of Isaiah that there is an
[2065] 1:51:33	inflection point. An inflection point
[2066] 1:51:35	would indicate say single authorship not
[2067] 1:51:38	multiple authorship. So that's sort of
[2068] 1:51:41	the the the the opposite argument to say
[2069] 1:51:46	um the linguist linguistic case for
[2070] 1:51:49	multiple authorship there.
[2071] 1:51:52	Uh the fact is too
[2072] 1:51:55	I've always been highly suspect of some
[2073] 1:51:57	of those arguments
[2074] 1:51:59	um indicating multiple authorship like
[2075] 1:52:02	vocabulary, rhythm, syntax, and
[2076] 1:52:04	rhetoric. Rhythm's very dodgy in Hebrew
[2077] 1:52:07	poetry anyway. Very dodgy.
[2078] 1:52:11	Um yeah, it's like a kasm, Ryan. It's
[2079] 1:52:13	it's like a kasm, but it's bigger. It's
[2080] 1:52:17	bigger than a kasm.
[2081] 1:52:19	It spans like a whole book.
[2082] 1:52:24	Um, syntax,
[2083] 1:52:26	maybe vocabulary, maybe.
[2084] 1:52:29	Uh, rhetoric and syntax are really
[2085] 1:52:32	probably the weakest of those arguments.
[2086] 1:52:51	Next one here.
[2087] 1:52:54	Um, going to take a look at this before
[2088] 1:52:56	I answer.
[2089] 1:53:10	Oh, okay. I see what he's talking about
[2090] 1:53:12	here. Okay.
[2091] 1:53:17	Dark plate
[2092] 1:53:18	>> over time.
[2093] 1:53:26	>> Dark Blade goes, "Over time I've become
[2094] 1:53:28	more tolerant. So it wouldn't demand
[2095] 1:53:30	folks immediate excommunication if you
[2096] 1:53:32	supported Dudo Isaiah." Well, thank you
[2097] 1:53:35	very much, Dark Blade. Appreciate the
[2098] 1:53:37	support.
[2099] 1:53:44	Uh, hey stack ads here. Social pressure
[2100] 1:53:46	in Utah is weird. The culture can be
[2101] 1:53:48	clicky and catty. It's uniquely a Utah
[2102] 1:53:51	county thing, but everyone goes to the
[2103] 1:53:54	same temple has to answer if we are
[2104] 1:53:56	honest with our fellow man. Okay.
[2105] 1:54:00	Uh, hey stack, those folks can no longer
[2106] 1:54:02	answer that in the affirmative. Oh, I'm
[2107] 1:54:04	sure they do. Okay. I'm sure they do.
[2108] 1:54:09	But what comes out of their mouth is not
[2109] 1:54:10	what's in their heart.
[2110] 1:54:18	Okay. Next one here
[2111] 1:54:22	uh is from raging smurf. Exodus 6:20.
[2112] 1:54:25	Was the prohibition on such units
[2113] 1:54:27	afterwards in laying the law one of
[2114] 1:54:30	those corrections on a stray customs at
[2115] 1:54:33	and Moses happened to be ironically the
[2116] 1:54:35	product of such a union? Okay, here's
[2117] 1:54:37	the text. Jo uh Exodus 6:20.
[2118] 1:54:41	And Amron married his father's sister
[2119] 1:54:43	Yakab.
[2120] 1:54:45	Okay. And she bore him Aaron and Moses.
[2121] 1:54:48	And the length of Aram Amram's right was
[2122] 1:54:51	137 years. Okay. The issue here is the
[2123] 1:54:55	marrying of his father's sister Yakabed.
[2124] 1:54:59	Uh
[2125] 1:55:02	the problem here is that this is
[2126] 1:55:06	ambiguous. Now you would think okay uh
[2127] 1:55:10	if you're using say there's there's two
[2128] 1:55:12	systems of family relations that you
[2129] 1:55:14	find in say various cultures uh the
[2130] 1:55:18	what's sometimes called the Inuit system
[2131] 1:55:20	and the Polynesian system. Okay. And the
[2132] 1:55:24	way these works these work
